JobNum,SalesOrder,CustomerID,PartNum,Revision,JobStatus,Priority,QtyOrdered,QtyCompleted,QtyScrapped,PlannedStart,DueDate,CloseDate,Notes
J26-00784,SO26-98529,CUST0004,SHAFT-9479,A,Closed,Normal,14,12,0,2026-01-11T22:22:02.278844+00:00,2026-01-16T17:43:47.005861+00:00,2026-01-13T01:24:18.614156+00:00,First article required
J26-00785,SO26-92327,CUST0027,VALVE-6038,D,Closed,Normal,121,116,4,2026-01-12T01:11:18.093221+00:00,2026-01-13T03:33:42.842439+00:00,2026-01-12T16:22:44.407559+00:00,
J26-00786,SO26-55050,CUST0012,PN-8062,D,Closed,Hot,170,144,4,2026-01-12T01:16:32.501870+00:00,2026-01-13T22:25:05.199230+00:00,2026-01-12T13:34:42.666677+00:00,Use new fixture
J26-00787,SO26-51198,CUST0022,VALVE-6038,D,Closed,Normal,14,12,0,2026-01-11T22:03:29.428384+00:00,2026-01-17T21:53:51.449134+00:00,2026-01-13T00:09:25.526471+00:00,Use new fixture
J26-00788,SO26-41636,CUST0030,PLATE-8953,D,Closed,Normal,122,111,1,2026-01-12T03:50:28.472829+00:00,2026-01-14T00:57:58.344085+00:00,2026-01-13T02:07:56.209113+00:00,
J26-00789,SO26-99644,CUST0002,HOUS-4257,B,Closed,Rush,8,7,0,2026-01-12T03:50:52.801339+00:00,2026-01-16T18:25:00.438045+00:00,2026-01-13T00:24:54.753286+00:00,
J26-00790,SO26-18212,CUST0003,ASSY-9179,C,Closed,Normal,5,5,0,2026-01-12T02:43:03.597639+00:00,2026-01-17T16:46:48.010513+00:00,2026-01-13T01:39:51.502918+00:00,Use new fixture
J26-00791,SO26-63797,CUST0015,SHAFT-5386,A,Closed,Hot,27,22,0,2026-01-11T22:00:31.100512+00:00,2026-01-14T18:37:20.469608+00:00,2026-01-12T15:29:52.043538+00:00,Customer expedite
J26-00792,SO26-23715,CUST0015,BRKT-9645,A,Closed,Normal,26,22,1,2026-01-11T23:17:00.678982+00:00,2026-01-17T18:02:26.154971+00:00,2026-01-12T18:55:21.979684+00:00,First article required
J26-00793,SO26-35010,CUST0022,HOUS-3045,D,Closed,Hot,22,21,1,2026-01-11T22:42:08.024260+00:00,2026-01-15T20:09:20.601777+00:00,2026-01-12T19:17:28.301269+00:00,
J26-00794,SO26-84977,CUST0009,PN-1488,B,Closed,Normal,7,6,0,2026-01-11T23:56:58.878574+00:00,2026-01-17T21:32:21.120197+00:00,2026-01-13T02:50:11.854983+00:00,
J26-00795,SO26-30375,CUST0003,VALVE-1711,B,Closed,Normal,3,3,0,2026-01-12T00:43:53.507272+00:00,2026-01-15T07:27:02.549124+00:00,2026-01-12T16:42:50.718271+00:00,Engineering hold
J26-00796,SO26-45280,CUST0010,PLATE-9830,D,Closed,Normal,9,8,0,2026-01-12T03:24:08.958087+00:00,2026-01-15T17:00:35.353805+00:00,2026-01-13T03:41:25.968085+00:00,
J26-00797,SO26-54661,CUST0008,SHAFT-5386,A,Closed,Normal,46,43,2,2026-01-12T05:49:11.597352+00:00,2026-01-15T23:49:57.445020+00:00,2026-01-12T15:27:25.106831+00:00,Customer expedite
J26-00798,SO26-70392,CUST0002,ASSY-1525,A,Closed,Normal,4,4,0,2026-01-12T05:03:10.879838+00:00,2026-01-14T02:20:44.006298+00:00,2026-01-12T16:51:34.412441+00:00,
J26-00799,SO26-49907,CUST0003,VALVE-3615,A,Closed,Normal,9,8,0,2026-01-12T03:35:07.746055+00:00,2026-01-16T20:21:41.928042+00:00,2026-01-12T21:36:36.998772+00:00,
J26-00800,SO26-51707,CUST0009,VALVE-1711,B,Closed,Rush,9,8,0,2026-01-12T05:58:03.718339+00:00,2026-01-12T23:04:13.870576+00:00,2026-01-12T15:59:49.812668+00:00,Use new fixture
J26-00801,SO26-11819,CUST0008,PN-6310,A,Closed,Normal,25,22,0,2026-01-12T03:03:20.947951+00:00,2026-01-14T15:07:01.634119+00:00,2026-01-13T04:04:08.905552+00:00,Customer expedite
J26-00802,SO26-85785,CUST0020,ASSY-8573,A,Closed,Normal,7,6,0,2026-01-12T06:33:14.103886+00:00,2026-01-13T02:28:36.369013+00:00,2026-01-12T18:54:46.037324+00:00,
J26-00803,SO26-86798,CUST0014,VALVE-6573,C,Closed,Hot,23,19,0,2026-01-12T01:59:15.485866+00:00,2026-01-15T08:45:44.018274+00:00,2026-01-12T21:53:46.413620+00:00,
J26-00804,SO26-89095,CUST0013,PN-5808,A,Closed,Normal,15,14,0,2026-01-12T01:51:26.471351+00:00,2026-01-16T00:03:56.013421+00:00,2026-01-12T15:22:38.308267+00:00,
J26-00805,SO26-11537,CUST0017,HOUS-5333,B,Closed,Normal,9,7,0,2026-01-12T04:12:05.430349+00:00,2026-01-12T02:57:00.342109+00:00,2026-01-13T01:56:56.352007+00:00,
J26-00806,SO26-31186,CUST0008,PLATE-8527,B,Closed,Hot,2,2,0,2026-01-12T03:29:05.789531+00:00,2026-01-15T13:37:34.022623+00:00,2026-01-13T02:02:55.825211+00:00,Engineering hold
J26-00807,SO26-26491,CUST0028,PLATE-9830,D,Closed,Rush,17,16,0,2026-01-12T07:08:56.275294+00:00,2026-01-15T20:37:08.317441+00:00,2026-01-12T22:26:29.939738+00:00,
J26-00808,SO26-86817,CUST0016,PLATE-1964,A,Closed,Normal,2,2,0,2026-01-12T06:11:17.585207+00:00,2026-01-17T23:03:09.930430+00:00,2026-01-12T12:03:16.917659+00:00,Engineering hold
J26-00809,SO26-25597,CUST0011,VALVE-2796,D,Closed,Normal,5,4,0,2026-01-12T01:56:47.288657+00:00,2026-01-16T07:06:47.501445+00:00,2026-01-12T17:39:38.860500+00:00,First article required
J26-00810,SO26-23632,CUST0019,HOUS-6155,B,Closed,Normal,16,15,0,2026-01-12T02:03:50.676951+00:00,2026-01-13T06:42:40.894488+00:00,2026-01-12T18:23:57.683611+00:00,Engineering hold
J26-00811,SO26-14484,CUST0018,VALVE-6514,A,Closed,Normal,14,13,0,2026-01-12T02:13:55.637238+00:00,2026-01-17T20:53:04.101439+00:00,2026-01-13T01:14:45.716741+00:00,
J26-00812,SO26-97087,CUST0006,VALVE-5741,A,Closed,Hot,101,96,1,2026-01-12T03:49:12.638546+00:00,2026-01-16T08:50:14.938195+00:00,2026-01-13T04:31:47.165747+00:00,
J26-00813,SO26-63932,CUST0021,VALVE-4295,A,Closed,Hot,32,30,1,2026-01-12T03:34:52.268862+00:00,2026-01-16T12:02:23.616208+00:00,2026-01-13T02:13:37.581797+00:00,Engineering hold
J26-00814,SO26-40980,CUST0010,HOUS-4257,B,Closed,Normal,41,35,0,2026-01-12T09:32:11.100371+00:00,2026-01-14T18:07:44.710761+00:00,2026-01-13T04:45:12.011472+00:00,
J26-00815,SO26-74076,CUST0018,PLATE-5374,B,Closed,Normal,18,17,0,2026-01-12T04:19:51.142098+00:00,2026-01-14T14:54:02.042205+00:00,2026-01-12T20:12:52.151285+00:00,
J26-00816,SO26-99502,CUST0030,VALVE-2796,D,Closed,Rush,14,13,0,2026-01-12T04:57:13.670523+00:00,2026-01-14T03:51:42.516220+00:00,2026-01-13T09:20:43.601991+00:00,Customer expedite
J26-00817,SO26-22215,CUST0011,SHAFT-8517,A,Closed,Normal,16,13,0,2026-01-12T03:53:37.242662+00:00,2026-01-13T03:28:55.519241+00:00,2026-01-12T18:57:22.378001+00:00,Engineering hold
J26-00818,SO26-24968,CUST0030,VALVE-2790,D,Closed,Normal,14,14,0,2026-01-12T03:36:31.568224+00:00,2026-01-15T15:02:56.108516+00:00,2026-01-13T05:20:02.317685+00:00,
J26-00819,SO26-28678,CUST0002,VALVE-2790,D,Closed,Normal,2,2,0,2026-01-12T06:44:02.194549+00:00,2026-01-17T14:06:39.317506+00:00,2026-01-12T20:50:47.652649+00:00,Use new fixture
J26-00820,SO26-86840,CUST0024,ASSY-5040,E,Closed,Normal,4,3,0,2026-01-12T07:21:36.311055+00:00,2026-01-13T02:39:12.128757+00:00,2026-01-12T17:29:35.464662+00:00,
J26-00821,SO26-98823,CUST0017,HOUS-3045,D,Closed,Normal,25,25,0,2026-01-12T07:56:21.068034+00:00,2026-01-13T05:50:20.064848+00:00,2026-01-12T23:28:50.181722+00:00,Use new fixture
J26-00822,SO26-17224,CUST0012,HOUS-5333,B,Closed,Hot,53,51,1,2026-01-12T09:08:00.781109+00:00,2026-01-13T02:07:46.413630+00:00,2026-01-13T07:02:45.078788+00:00,Engineering hold
J26-00823,SO26-58465,CUST0021,PLATE-4598,A,Closed,Normal,32,30,1,2026-01-12T08:57:20.020997+00:00,2026-01-17T21:03:59.775156+00:00,2026-01-13T07:20:52.439250+00:00,Engineering hold
J26-00824,SO26-54084,CUST0028,VALVE-5889,A,Closed,Normal,5,4,0,2026-01-12T10:15:33.075456+00:00,2026-01-14T23:28:05.507194+00:00,2026-01-12T19:08:41.980939+00:00,Use new fixture
J26-00825,SO26-20104,CUST0018,BRKT-6635,A,Closed,Rush,18,16,0,2026-01-12T08:40:13.994049+00:00,2026-01-13T07:40:51.915999+00:00,2026-01-12T23:49:01.476610+00:00,
J26-00826,SO26-25406,CUST0011,ASSY-9279,A,Closed,Normal,5,5,0,2026-01-12T11:03:27.812908+00:00,2026-01-15T08:18:44.603422+00:00,2026-01-13T12:36:58.181420+00:00,
J26-00827,SO26-24349,CUST0024,SHAFT-1053,B,Closed,Normal,3,3,0,2026-01-12T08:09:16.364823+00:00,2026-01-16T12:07:50.741786+00:00,2026-01-12T21:53:52.089931+00:00,Engineering hold
J26-00828,SO26-34570,CUST0003,PLATE-9928,A,Closed,Normal,8,8,0,2026-01-12T12:26:16.078160+00:00,2026-01-14T11:22:16.793183+00:00,2026-01-12T20:38:08.043746+00:00,
J26-00829,SO26-85021,CUST0017,PLATE-9928,A,Closed,Normal,8,7,0,2026-01-12T12:29:53.983729+00:00,2026-01-14T13:50:35.495264+00:00,2026-01-13T07:41:01.554996+00:00,
J26-00830,SO26-85040,CUST0022,HOUS-5803,A,Closed,Normal,4,3,0,2026-01-12T07:48:02.780088+00:00,2026-01-15T23:49:48.235268+00:00,2026-01-12T23:14:53.840641+00:00,
J26-00831,SO26-66161,CUST0003,PLATE-9797,A,Closed,Hot,9,9,0,2026-01-12T08:31:31.442092+00:00,2026-01-18T06:07:12.661244+00:00,2026-01-13T07:09:42.882965+00:00,
J26-00832,SO26-85705,CUST0012,ASSY-4657,C,Closed,Normal,6,6,0,2026-01-12T07:55:16.628374+00:00,2026-01-14T12:51:26.537008+00:00,2026-01-13T01:08:11.114740+00:00,
J26-00833,SO26-50816,CUST0022,ASSY-5040,E,Closed,Normal,7,7,0,2026-01-12T07:37:15.862644+00:00,2026-01-14T16:56:21.460103+00:00,2026-01-13T11:10:18.091277+00:00,Engineering hold
J26-00834,SO26-23408,CUST0022,HOUS-4150,C,Closed,Normal,12,10,0,2026-01-12T12:58:37.182070+00:00,2026-01-15T00:10:46.473384+00:00,2026-01-13T03:12:02.306720+00:00,
J26-00835,SO26-96575,CUST0013,SHAFT-5386,A,Closed,Rush,7,7,0,2026-01-12T13:03:42.464618+00:00,2026-01-18T03:42:17.793207+00:00,2026-01-13T14:14:29.771163+00:00,
J26-00836,SO26-69957,CUST0026,PLATE-2824,B,Closed,Normal,4,4,0,2026-01-12T08:02:30.059474+00:00,2026-01-15T07:34:42.090589+00:00,2026-01-13T05:28:54.117251+00:00,
J26-00837,SO26-30742,CUST0013,BRKT-7939,D,Closed,Normal,16,14,0,2026-01-12T09:02:21.721179+00:00,2026-01-17T18:32:03.611256+00:00,2026-01-13T02:38:41.751190+00:00,
J26-00838,SO26-28266,CUST0019,HOUS-5803,A,Closed,Hot,6,5,0,2026-01-12T12:06:40.902803+00:00,2026-01-16T19:45:24.605951+00:00,2026-01-12T16:17:11.296688+00:00,
J26-00839,SO26-65701,CUST0013,ASSY-4657,C,Closed,Normal,7,7,0,2026-01-12T11:09:24.679961+00:00,2026-01-16T05:44:34.062848+00:00,2026-01-13T15:11:57.375753+00:00,Use new fixture
J26-00840,SO26-96588,CUST0021,ASSY-9786,C,Closed,Normal,5,5,0,2026-01-12T07:46:10.022598+00:00,2026-01-15T19:09:00.330685+00:00,2026-01-13T04:40:23.135523+00:00,First article required
J26-00841,SO26-30754,CUST0026,ASSY-1525,A,Closed,Normal,26,21,0,2026-01-12T11:14:51.757578+00:00,2026-01-17T02:52:52.065390+00:00,2026-01-13T11:50:55.535285+00:00,Use new fixture
J26-00842,SO26-37749,CUST0026,HOUS-1434,E,Closed,Normal,2,2,0,2026-01-12T14:26:42.675790+00:00,2026-01-14T11:25:36.284556+00:00,2026-01-13T11:52:47.428581+00:00,Engineering hold
J26-00843,SO26-64455,CUST0027,HOUS-2040,B,Closed,Hot,15,14,1,2026-01-12T11:47:57.462872+00:00,2026-01-18T03:12:16.652125+00:00,2026-01-12T18:27:14.701177+00:00,First article required
J26-00844,SO26-85805,CUST0023,PLATE-5315,C,Closed,Normal,26,24,1,2026-01-12T11:30:38.658715+00:00,2026-01-15T07:05:09.379299+00:00,2026-01-12T19:11:55.745452+00:00,Use new fixture
J26-00845,SO26-55795,CUST0022,HOUS-4150,C,Closed,Normal,6,6,0,2026-01-12T12:12:07.807270+00:00,2026-01-13T09:20:43.236011+00:00,2026-01-13T15:01:38.662827+00:00,Engineering hold
J26-00846,SO26-34975,CUST0029,BRKT-7939,D,Closed,Rush,11,9,0,2026-01-12T08:14:05.567184+00:00,2026-01-15T06:49:40.683926+00:00,2026-01-13T05:54:06.335819+00:00,
J26-00847,SO26-61405,CUST0005,SHAFT-2604,A,Closed,Hot,3,3,0,2026-01-12T08:37:37.807380+00:00,2026-01-11T11:36:42.013939+00:00,2026-01-12T23:08:23.481850+00:00,
J26-00848,SO26-32960,CUST0007,VALVE-1106,E,Closed,Normal,5,5,0,2026-01-12T14:47:51.073156+00:00,2026-01-13T06:09:54.091065+00:00,2026-01-13T04:33:30.928586+00:00,
J26-00849,SO26-44872,CUST0012,ASSY-9279,A,Closed,Normal,16,14,0,2026-01-12T13:06:33.569235+00:00,2026-01-18T08:11:58.064713+00:00,2026-01-13T15:21:44.247552+00:00,First article required
J26-00850,SO26-76247,CUST0028,SHAFT-2291,D,Closed,Normal,8,7,0,2026-01-12T14:39:54.363010+00:00,2026-01-16T19:05:13.811847+00:00,2026-01-13T07:58:40.650421+00:00,Customer expedite
J26-00851,SO26-87994,CUST0002,HOUS-1188,C,Closed,Normal,49,42,0,2026-01-12T15:30:32.156865+00:00,2026-01-17T04:12:27.067574+00:00,2026-01-13T11:33:30.326235+00:00,Use new fixture
J26-00852,SO26-94328,CUST0023,ASSY-8787,B,Closed,Normal,4,4,0,2026-01-12T11:36:28.590792+00:00,2026-01-16T12:15:01.968231+00:00,2026-01-12T21:12:22.291724+00:00,
J26-00853,SO26-77764,CUST0003,SHAFT-5386,A,Closed,Normal,78,74,1,2026-01-12T15:32:08.215059+00:00,2026-01-15T21:23:38.093045+00:00,2026-01-13T03:00:34.383797+00:00,
J26-00854,SO26-73182,CUST0013,PLATE-7924,B,Closed,Hot,5,4,0,2026-01-12T15:45:34.201959+00:00,2026-01-16T11:24:19.154993+00:00,2026-01-13T13:29:31.775701+00:00,
J26-00855,SO26-97130,CUST0017,SHAFT-7118,E,Closed,Normal,3,3,0,2026-01-12T15:35:16.013626+00:00,2026-01-12T22:41:17.199626+00:00,2026-01-13T03:30:33.714909+00:00,
J26-00856,SO26-12112,CUST0029,VALVE-3646,D,Closed,Normal,5,5,0,2026-01-12T14:02:26.175953+00:00,2026-01-16T04:09:57.743084+00:00,2026-01-13T06:01:39.819132+00:00,
J26-00857,SO26-34780,CUST0001,VALVE-9317,B,Closed,Normal,78,74,2,2026-01-12T15:17:47.207516+00:00,2026-01-14T17:54:26.933377+00:00,2026-01-13T12:34:23.838237+00:00,
J26-00858,SO26-72058,CUST0010,SHAFT-6977,C,Closed,Normal,380,305,1,2026-01-12T16:47:01.639133+00:00,2026-01-17T03:40:00.267985+00:00,2026-01-13T14:59:16.853643+00:00,Customer expedite
J26-00859,SO26-76123,CUST0027,ASSY-9279,A,Closed,Normal,10,9,0,2026-01-12T11:32:15.935361+00:00,2026-01-13T18:11:58.772000+00:00,2026-01-13T10:57:40.181736+00:00,Engineering hold
J26-00860,SO26-11489,CUST0024,ASSY-9786,C,Closed,Hot,55,47,2,2026-01-12T12:17:22.227771+00:00,2026-01-17T14:25:18.248219+00:00,2026-01-13T21:08:11.090753+00:00,Customer expedite
J26-00861,SO26-22336,CUST0001,ASSY-4139,D,Closed,Normal,41,38,0,2026-01-12T16:59:23.358550+00:00,2026-01-15T09:00:40.143161+00:00,2026-01-13T00:27:30.061553+00:00,
J26-00862,SO26-53305,CUST0010,PN-8962,C,Closed,Normal,62,51,1,2026-01-12T15:46:17.644355+00:00,2026-01-16T13:38:36.023528+00:00,2026-01-12T22:14:58.601564+00:00,
J26-00863,SO26-31931,CUST0019,ASSY-4657,C,Closed,Normal,21,19,1,2026-01-12T13:32:59.636266+00:00,2026-01-17T00:55:33.389152+00:00,2026-01-13T17:59:08.928070+00:00,
J26-00864,SO26-85288,CUST0024,SHAFT-1319,A,Closed,Normal,16,13,0,2026-01-12T18:31:21.681930+00:00,2026-01-12T20:27:56.746627+00:00,2026-01-13T14:08:18.685500+00:00,Customer expedite
J26-00865,SO26-42867,CUST0004,SHAFT-5554,A,Closed,Normal,15,14,0,2026-01-12T16:00:30.964241+00:00,2026-01-14T01:20:55.467402+00:00,2026-01-13T14:07:15.240097+00:00,
J26-00866,SO26-20931,CUST0002,HOUS-7543,A,Closed,Normal,5,4,0,2026-01-12T18:49:37.767964+00:00,2026-01-18T18:58:33.605055+00:00,2026-01-13T10:37:52.513768+00:00,
J26-00867,SO26-27477,CUST0009,ASSY-2679,D,Closed,Normal,6,6,0,2026-01-12T19:36:53.172431+00:00,2026-01-13T15:11:49.858502+00:00,2026-01-13T06:10:07.709552+00:00,Customer expedite
J26-00868,SO26-70007,CUST0016,ASSY-4657,C,Closed,Normal,4,3,0,2026-01-12T14:39:24.063961+00:00,2026-01-14T19:40:35.925333+00:00,2026-01-13T17:40:01.690986+00:00,
J26-00869,SO26-77314,CUST0019,PN-4733,A,Closed,Normal,5,4,0,2026-01-12T19:49:55.553884+00:00,2026-01-13T12:49:28.732877+00:00,2026-01-13T06:59:49.851000+00:00,Engineering hold
J26-00870,SO26-87737,CUST0022,PN-8962,C,Closed,Normal,4,4,0,2026-01-12T17:28:48.578234+00:00,2026-01-13T07:36:55.418661+00:00,2026-01-13T20:29:59.902501+00:00,Customer expedite
J26-00871,SO26-92836,CUST0029,HOUS-3705,A,Closed,Normal,4,4,0,2026-01-12T21:25:53.345812+00:00,2026-01-17T07:02:02.130307+00:00,2026-01-13T03:56:03.584434+00:00,First article required
J26-00872,SO26-44128,CUST0014,PLATE-2169,A,Closed,Normal,136,121,3,2026-01-12T21:58:37.562491+00:00,2026-01-17T23:16:49.393921+00:00,2026-01-13T05:14:59.064564+00:00,Engineering hold
J26-00873,SO26-20549,CUST0010,ASSY-1525,A,Closed,Normal,2,2,0,2026-01-12T21:12:35.835841+00:00,2026-01-17T15:00:11.806345+00:00,2026-01-13T18:13:02.616546+00:00,First article required
J26-00874,SO26-31284,CUST0002,SHAFT-4611,D,Closed,Normal,4,4,0,2026-01-12T19:01:48.755662+00:00,2026-01-13T22:19:33.566522+00:00,2026-01-13T19:33:11.222890+00:00,
J26-00875,SO26-87538,CUST0008,PN-4814,A,Closed,Normal,154,151,0,2026-01-12T21:49:39.137273+00:00,2026-01-16T21:55:31.876817+00:00,2026-01-13T07:21:42.719127+00:00,
J26-00876,SO26-88165,CUST0009,ASSY-1525,A,Closed,Normal,7,6,0,2026-01-12T17:52:36.485617+00:00,2026-01-15T05:48:21.667408+00:00,2026-01-13T09:14:01.589733+00:00,
J26-00877,SO26-34490,CUST0022,PLATE-6107,A,Closed,Normal,38,37,0,2026-01-12T15:51:09.949386+00:00,2026-01-17T15:27:24.563061+00:00,2026-01-13T19:39:19.771553+00:00,
J26-00878,SO26-15825,CUST0008,ASSY-7065,B,Closed,Normal,26,22,1,2026-01-12T16:10:59.521235+00:00,2026-01-13T16:48:02.591463+00:00,2026-01-13T06:33:39.199271+00:00,Engineering hold
J26-00879,SO26-41304,CUST0008,VALVE-7932,A,Closed,Normal,3,3,0,2026-01-12T18:58:05.079824+00:00,2026-01-13T19:03:53.518022+00:00,2026-01-13T16:30:21.252144+00:00,
J26-00880,SO26-33036,CUST0024,HOUS-9689,B,Closed,Normal,6,5,0,2026-01-12T21:59:20.339125+00:00,2026-01-18T16:18:52.109833+00:00,2026-01-14T00:44:29.101351+00:00,
J26-00881,SO26-60617,CUST0018,ASSY-9834,B,Closed,Normal,2,2,0,2026-01-12T22:37:24.079754+00:00,2026-01-15T16:13:00.682752+00:00,2026-01-13T16:03:01.146410+00:00,Use new fixture
J26-00882,SO26-46951,CUST0004,ASSY-2104,D,Closed,Hot,124,101,1,2026-01-12T22:51:15.979305+00:00,2026-01-16T12:25:33.645447+00:00,2026-01-13T13:17:13.103233+00:00,
J26-00883,SO26-59172,CUST0015,VALVE-2133,B,Closed,Normal,4,3,0,2026-01-12T21:32:15.752171+00:00,2026-01-16T23:08:47.663584+00:00,2026-01-13T06:55:36.527007+00:00,Use new fixture
J26-00884,SO26-72053,CUST0018,ASSY-2235,A,Closed,Normal,116,94,1,2026-01-12T18:32:02.909539+00:00,2026-01-16T18:35:29.087601+00:00,2026-01-14T02:50:33.898786+00:00,
J26-00885,SO26-49378,CUST0008,ASSY-2290,B,Closed,Rush,10,9,0,2026-01-12T22:48:47.974693+00:00,2026-01-13T14:05:29.052774+00:00,2026-01-13T20:54:36.857201+00:00,First article required
J26-00886,SO26-63753,CUST0022,PN-4814,A,Closed,Hot,12,11,0,2026-01-13T00:16:08.964498+00:00,2026-01-18T02:56:56.694952+00:00,2026-01-13T22:13:15.717217+00:00,Customer expedite
J26-00887,SO26-42125,CUST0020,PLATE-8527,B,Closed,Rush,4,3,0,2026-01-13T03:16:14.581251+00:00,2026-01-15T02:56:37.579576+00:00,2026-01-13T21:23:21.977936+00:00,
J26-00888,SO26-64153,CUST0002,SHAFT-7252,D,Closed,Normal,79,66,2,2026-01-12T21:41:56.602802+00:00,2026-01-12T13:11:07.659253+00:00,2026-01-13T18:13:10.222702+00:00,
J26-00889,SO26-13751,CUST0006,ASSY-4681,C,Closed,Hot,29,26,0,2026-01-13T01:22:26.829004+00:00,2026-01-16T05:22:03.817336+00:00,2026-01-13T10:06:09.487904+00:00,
J26-00890,SO26-53714,CUST0019,VALVE-6514,A,Closed,Hot,5,4,0,2026-01-12T22:05:46.853692+00:00,2026-01-17T11:08:41.882853+00:00,2026-01-14T03:10:03.904207+00:00,
J26-00891,SO26-56678,CUST0028,PLATE-9797,A,Closed,Normal,35,29,1,2026-01-12T23:41:05.317654+00:00,2026-01-13T10:08:59.454291+00:00,2026-01-13T13:36:56.581456+00:00,Use new fixture
J26-00892,SO26-87718,CUST0011,ASSY-9279,A,Closed,Normal,2,2,0,2026-01-12T23:58:33.701834+00:00,2026-01-12T07:38:46.751828+00:00,2026-01-13T19:59:06.694458+00:00,Use new fixture
J26-00893,SO26-89427,CUST0025,HOUS-4257,B,Closed,Normal,8,7,0,2026-01-12T21:32:50.900413+00:00,2026-01-17T09:39:26.134123+00:00,2026-01-13T15:07:47.069124+00:00,Customer expedite
J26-00894,SO26-66005,CUST0010,BRKT-4593,A,Closed,Normal,2,2,0,2026-01-13T00:35:09.485710+00:00,2026-01-13T21:34:22.267959+00:00,2026-01-13T14:31:34.956125+00:00,Customer expedite
J26-00895,SO26-12462,CUST0018,SHAFT-8517,A,Closed,Normal,12,10,0,2026-01-12T23:57:14.931600+00:00,2026-01-14T01:45:15.273983+00:00,2026-01-13T20:24:40.776345+00:00,
J26-00896,SO26-27010,CUST0011,PLATE-8953,D,Closed,Hot,33,27,1,2026-01-12T22:37:44.006542+00:00,2026-01-13T18:34:50.455485+00:00,2026-01-13T23:05:31.268100+00:00,Engineering hold
J26-00897,SO26-90118,CUST0023,PLATE-6559,A,Closed,Rush,3,3,0,2026-01-13T00:50:13.629436+00:00,2026-01-16T23:11:10.513899+00:00,2026-01-13T13:06:25.933992+00:00,
J26-00898,SO26-24565,CUST0009,BRKT-4432,A,Closed,Normal,10,9,0,2026-01-12T23:29:05.335478+00:00,2026-01-16T03:26:00.003990+00:00,2026-01-14T03:13:49.172460+00:00,Engineering hold
J26-00899,SO26-46544,CUST0029,SHAFT-2584,A,Closed,Normal,3,3,0,2026-01-13T00:32:41.306016+00:00,2026-01-14T03:36:34.408481+00:00,2026-01-13T18:35:58.539905+00:00,
J26-00900,SO26-19040,CUST0020,PN-4770,A,Closed,Normal,17,15,0,2026-01-13T00:20:31.057764+00:00,2026-01-14T00:49:22.611773+00:00,2026-01-14T07:35:00.882630+00:00,
J26-00901,SO26-85417,CUST0015,SHAFT-5554,A,Closed,Normal,5,4,0,2026-01-13T05:55:03.787032+00:00,2026-01-18T08:37:32.377959+00:00,2026-01-13T16:11:22.458650+00:00,Engineering hold
J26-00902,SO26-31246,CUST0018,SHAFT-1319,A,Closed,Normal,19,18,0,2026-01-13T02:31:04.462628+00:00,2026-01-12T13:06:22.502891+00:00,2026-01-14T05:13:32.832137+00:00,First article required
J26-00903,SO26-30062,CUST0002,SHAFT-2604,A,Closed,Normal,4,4,0,2026-01-13T02:48:12.580343+00:00,2026-01-13T20:24:39.130804+00:00,2026-01-13T14:04:09.043243+00:00,Engineering hold
J26-00904,SO26-22973,CUST0010,VALVE-9317,B,Closed,Normal,101,82,3,2026-01-13T04:03:09.623535+00:00,2026-01-15T15:16:00.976257+00:00,2026-01-13T16:56:16.448399+00:00,Customer expedite
J26-00905,SO26-38598,CUST0006,PLATE-1964,A,Closed,Normal,12,10,0,2026-01-13T00:24:49.631946+00:00,2026-01-15T19:17:57.284439+00:00,2026-01-14T01:55:37.605343+00:00,
J26-00906,SO26-39446,CUST0003,BRKT-4432,A,Closed,Normal,32,28,0,2026-01-13T00:15:35.360780+00:00,2026-01-15T22:13:46.485581+00:00,2026-01-13T15:21:13.935786+00:00,Use new fixture
J26-00907,SO26-27270,CUST0010,VALVE-7916,E,Closed,Normal,10,10,0,2026-01-13T03:40:16.679614+00:00,2026-01-14T11:25:37.590311+00:00,2026-01-13T11:38:57.218027+00:00,Engineering hold
J26-00908,SO26-99128,CUST0009,VALVE-1887,D,Closed,Normal,16,15,0,2026-01-13T01:07:36.841724+00:00,2026-01-12T18:49:31.206766+00:00,2026-01-14T09:34:04.223497+00:00,
J26-00909,SO26-99816,CUST0008,ASSY-8749,C,Closed,Rush,3,3,0,2026-01-13T01:57:42.823246+00:00,2026-01-14T10:51:27.187351+00:00,2026-01-13T11:38:24.098829+00:00,Customer expedite
J26-00910,SO26-31043,CUST0023,BRKT-7939,D,Closed,Normal,15,14,0,2026-01-13T04:42:00.743006+00:00,2026-01-19T07:17:25.846241+00:00,2026-01-13T12:52:19.680312+00:00,
J26-00911,SO26-89597,CUST0005,PLATE-9797,A,Closed,Normal,44,37,1,2026-01-13T05:56:01.576372+00:00,2026-01-18T22:11:32.421144+00:00,2026-01-14T11:05:06.309260+00:00,Use new fixture
J26-00912,SO26-20124,CUST0023,VALVE-6168,D,Closed,Normal,4,4,0,2026-01-13T08:09:14.927210+00:00,2026-01-16T09:15:12.246872+00:00,2026-01-13T19:01:15.508704+00:00,First article required
J26-00913,SO26-82107,CUST0007,ASSY-1525,A,Closed,Normal,11,9,0,2026-01-13T05:32:05.993242+00:00,2026-01-16T00:42:13.761199+00:00,2026-01-13T13:38:11.067938+00:00,First article required
