LaborID,EmployeeID,JobNum,OperSeq,WorkCenterID,Machine,ClockIn,ClockOut,LaborHrs,SetupHrs,RunHrs,IndirectCode,Shift,Comment
L0002167,EMP0012,J26-00542,20,WC005,22 DMU NLX 2500 old,2026-01-08T09:02:01+00:00,2026-01-08T09:15:05+00:00,0.28,0.0,0.13,,A,Run production
L0002168,EMP0014,J26-00542,30,WC-INSP,,2026-01-08T12:52:57.524049+00:00,2026-01-08T15:03:43.926983+00:00,0.32,0.0,2.44,,A,Pack & label
L0002169,EMP0011,J26-00543,10,WC-PREP,,2026-01-08T04:22:06.975554+00:00,2026-01-08T05:16:20.450823+00:00,0.73,0.09,1.81,,B,
L0002170,EMP0013,J26-00543,20,WC008,41 DMU NLX2500,2026-01-08T08:20:45+00:00,2026-01-08T09:15:57+00:00,0.92,0.92,0.0,,A,Setup & fixture
L0002171,EMP0006,J26-00543,20,WC008,41 DMU NLX2500,2026-01-08T09:15:57+00:00,2026-01-08T09:54:26+00:00,0.76,0.0,0.56,,A,Run production
L0002172,EMP0014,J26-00543,30,WC-INSP,,2026-01-08T19:48:31.027223+00:00,2026-01-08T20:13:51.462326+00:00,0.78,0.0,2.9,,A,Create CoC
L0002173,EMP0015,J26-00544,10,WC-PREP,,2026-01-08T06:58:23.157403+00:00,2026-01-08T07:16:26.132215+00:00,1.37,0.09,1.32,,C,
L0002174,EMP0013,J26-00544,20,WC006,23 DOOSAN PUMA 700,2026-01-08T08:25:17+00:00,2026-01-08T09:19:53+00:00,0.91,0.91,0.0,,A,Program load
L0002175,EMP0007,J26-00544,20,WC006,23 DOOSAN PUMA 700,2026-01-08T09:19:53+00:00,2026-01-08T09:51:18+00:00,0.44,0.0,0.31,,A,Adjust offsets
L0002176,EMP0012,J26-00544,30,WC-INSP,,2026-01-08T20:31:16.160217+00:00,2026-01-08T22:10:22.254654+00:00,0.97,0.0,2.82,,A,Pack & label
L0002177,EMP0005,J26-00545,10,WC-PREP,,2026-01-08T04:08:39.907488+00:00,2026-01-08T04:57:30.004180+00:00,1.09,0.27,0.68,,B,
L0002178,EMP0005,J26-00545,20,WC010,66 DMU NLX 2500,2026-01-08T07:47:27+00:00,2026-01-08T09:25:15+00:00,1.63,1.63,0.0,,B,Tool touch-off
L0002179,EMP0005,J26-00545,20,WC010,66 DMU NLX 2500,2026-01-08T09:25:15+00:00,2026-01-08T09:51:59+00:00,0.39,0.0,0.26,,B,Adjust offsets
L0002180,EMP0005,J26-00545,30,WC-INSP,,2026-01-08T14:34:22.884712+00:00,2026-01-08T16:02:17.528346+00:00,0.76,0.0,1.3,,B,Final inspect
L0002181,EMP0004,J26-00546,10,WC-PREP,,2026-01-08T07:08:34.262748+00:00,2026-01-08T08:29:49.213662+00:00,2.24,0.11,0.64,,B,Cut stock
L0002182,EMP0006,J26-00546,20,WC005,22 DMU NLX 2500 old,2026-01-08T08:35:22+00:00,2026-01-08T09:25:46+00:00,0.84,0.84,0.0,,A,Setup & fixture
L0002183,EMP0001,J26-00546,20,WC005,22 DMU NLX 2500 old,2026-01-08T09:25:46+00:00,2026-01-08T09:51:15+00:00,0.46,0.0,0.34,,C,Run production
L0002184,EMP0007,J26-00546,30,WC-INSP,,2026-01-08T13:55:54.616845+00:00,2026-01-08T15:56:10.459397+00:00,2.76,0.0,2.75,,A,Final inspect
L0002185,EMP0007,J26-00547,10,WC-PREP,,2026-01-08T06:19:59.803635+00:00,2026-01-08T08:06:12.397430+00:00,1.5,0.28,0.65,MATERIAL,A,Deburr edges
L0002186,EMP0009,J26-00547,20,WC002,103 HAAS VF4,2026-01-08T10:03:17+00:00,2026-01-08T10:26:05+00:00,0.38,0.38,0.0,,A,Setup & fixture
L0002187,EMP0006,J26-00547,20,WC002,103 HAAS VF4,2026-01-08T10:26:05+00:00,2026-01-08T16:45:31+00:00,5.97,0.0,5.38,,A,Run production
L0002188,EMP0003,J26-00547,30,WC-INSP,,2026-01-08T17:01:07.576504+00:00,2026-01-08T19:08:31.410687+00:00,2.77,0.0,1.18,INSPECT,B,Pack & label
L0002189,EMP0004,J26-00548,10,WC-PREP,,2026-01-08T03:34:03.166932+00:00,2026-01-08T05:06:59.868078+00:00,2.12,0.27,1.22,MOVE,B,
L0002190,EMP0005,J26-00548,20,WC005,22 DMU NLX 2500 old,2026-01-08T09:08:08+00:00,2026-01-08T10:31:32+00:00,1.39,1.39,0.0,,B,Tool touch-off
L0002191,EMP0001,J26-00548,20,WC005,22 DMU NLX 2500 old,2026-01-08T10:31:32+00:00,2026-01-08T11:08:48+00:00,1.02,0.0,0.5,,C,In-process check
L0002192,EMP0015,J26-00548,30,WC-INSP,,2026-01-08T15:07:24.847174+00:00,2026-01-08T17:07:02.859151+00:00,0.54,0.0,2.18,,C,Final inspect
L0002193,EMP0005,J26-00549,10,WC-PREP,,2026-01-08T08:56:46.038015+00:00,2026-01-08T09:28:37.510115+00:00,1.68,0.26,1.27,,B,Deburr edges
L0002194,EMP0013,J26-00549,20,WC008,41 DMU NLX2500,2026-01-08T09:20:45+00:00,2026-01-08T10:31:33+00:00,1.18,1.18,0.0,,A,Tool touch-off
L0002195,EMP0006,J26-00549,20,WC008,41 DMU NLX2500,2026-01-08T10:31:33+00:00,2026-01-08T13:49:53+00:00,2.85,0.0,2.53,,A,Run production
L0002196,EMP0015,J26-00549,30,WC-INSP,,2026-01-08T16:14:55.853956+00:00,2026-01-08T18:56:13.377219+00:00,0.32,0.0,0.64,INSPECT,C,Pack & label
L0002197,EMP0003,J26-00550,10,WC-PREP,,2026-01-08T04:16:03.956371+00:00,2026-01-08T06:20:19.295232+00:00,1.4,0.27,1.59,MOVE,B,
L0002198,EMP0009,J26-00550,20,WC010,66 DMU NLX 2500,2026-01-08T10:09:25+00:00,2026-01-08T10:35:13+00:00,0.43,0.43,0.0,,A,Setup & fixture
L0002199,EMP0001,J26-00550,20,WC010,66 DMU NLX 2500,2026-01-08T10:35:13+00:00,2026-01-08T11:07:42+00:00,0.43,0.0,0.26,,C,In-process check
L0002200,EMP0002,J26-00550,30,WC-INSP,,2026-01-08T11:47:19.197244+00:00,2026-01-08T13:13:38.984271+00:00,0.68,0.0,1.63,,B,Pack & label
L0002201,EMP0007,J26-00551,10,WC-PREP,,2026-01-08T04:17:17.495581+00:00,2026-01-08T05:27:28.069963+00:00,1.74,0.31,1.82,,A,Cut stock
L0002202,EMP0010,J26-00551,20,WC004,21 DOOSAN PUMA700,2026-01-08T09:09:49+00:00,2026-01-08T10:38:01+00:00,1.47,1.47,0.0,,A,Setup & fixture
L0002203,EMP0015,J26-00551,20,WC004,21 DOOSAN PUMA700,2026-01-08T10:38:01+00:00,2026-01-08T10:54:59+00:00,0.81,0.0,0.28,,C,Adjust offsets
L0002204,EMP0005,J26-00551,30,WC-INSP,,2026-01-08T16:19:37.175686+00:00,2026-01-08T19:16:49.057390+00:00,1.23,0.0,0.55,,B,Final inspect
L0002205,EMP0008,J26-00552,10,WC-PREP,,2026-01-08T03:31:17.664318+00:00,2026-01-08T04:09:12.909642+00:00,1.71,0.0,1.48,MOVE,A,
L0002206,EMP0004,J26-00552,20,WC009,65 DMU NLX 2500,2026-01-08T09:57:11+00:00,2026-01-08T10:39:47+00:00,0.71,0.71,0.0,,B,Tool touch-off
L0002207,EMP0001,J26-00552,20,WC009,65 DMU NLX 2500,2026-01-08T10:39:47+00:00,2026-01-08T12:20:57+00:00,1.39,0.0,0.92,,C,In-process check
L0002208,EMP0009,J26-00552,30,WC-INSP,,2026-01-08T19:03:34.552678+00:00,2026-01-08T21:03:31.179479+00:00,1.43,0.0,0.71,,A,Final inspect
L0002209,EMP0011,J26-00553,10,WC-PREP,,2026-01-08T07:05:20.899628+00:00,2026-01-08T09:19:52.636205+00:00,2.08,0.27,1.34,,B,
L0002210,EMP0005,J26-00553,20,WC001,102 HAAS VF4,2026-01-08T09:55:33+00:00,2026-01-08T10:50:09+00:00,0.91,0.91,0.0,,B,Setup & fixture
L0002211,EMP0005,J26-00553,20,WC001,102 HAAS VF4,2026-01-08T10:50:09+00:00,2026-01-08T11:45:26+00:00,1.37,0.0,0.92,,B,Run production
L0002212,EMP0002,J26-00553,30,WC-INSP,,2026-01-08T22:27:13.314947+00:00,2026-01-09T01:07:56.892931+00:00,2.25,0.0,1.21,,B,Pack & label
L0002213,EMP0012,J26-00554,10,WC-PREP,,2026-01-08T06:11:42.395719+00:00,2026-01-08T07:35:44.691015+00:00,1.95,0.07,0.99,,A,
L0002214,EMP0009,J26-00554,20,WC006,23 DOOSAN PUMA 700,2026-01-08T10:07:46+00:00,2026-01-08T11:12:34+00:00,1.08,1.08,0.0,,A,Tool touch-off
L0002215,EMP0007,J26-00554,20,WC006,23 DOOSAN PUMA 700,2026-01-08T11:12:34+00:00,2026-01-08T12:09:11+00:00,0.55,0.0,0.32,,A,Run production
L0002216,EMP0001,J26-00554,30,WC-INSP,,2026-01-08T17:42:31.477313+00:00,2026-01-08T20:27:20.492569+00:00,2.63,0.0,2.69,INSPECT,C,Pack & label
L0002217,EMP0006,J26-00555,10,WC-PREP,,2026-01-08T06:39:27.766262+00:00,2026-01-08T08:20:24.645901+00:00,1.19,0.36,2.1,,A,
L0002218,EMP0001,J26-00555,20,WC004,21 DOOSAN PUMA700,2026-01-08T10:16:15+00:00,2026-01-08T11:17:27+00:00,1.02,1.02,0.0,,C,Tool touch-off
L0002219,EMP0015,J26-00555,20,WC004,21 DOOSAN PUMA700,2026-01-08T11:17:27+00:00,2026-01-08T12:32:16+00:00,1.36,0.0,0.89,,C,In-process check
L0002220,EMP0008,J26-00555,30,WC-INSP,,2026-01-08T21:34:52.109124+00:00,2026-01-08T23:02:03.314446+00:00,0.38,0.0,0.33,,A,Final inspect
L0002221,EMP0001,J26-00556,10,WC-PREP,,2026-01-08T06:18:50.422780+00:00,2026-01-08T07:43:16.545207+00:00,1.19,0.19,1.99,,C,
L0002222,EMP0006,J26-00556,20,WC010,66 DMU NLX 2500,2026-01-08T10:49:06+00:00,2026-01-08T11:20:18+00:00,0.52,0.52,0.0,,A,Program load
L0002223,EMP0005,J26-00556,20,WC010,66 DMU NLX 2500,2026-01-08T11:20:18+00:00,2026-01-08T11:58:02+00:00,0.33,0.0,0.26,,B,Adjust offsets
L0002224,EMP0006,J26-00556,30,WC-INSP,,2026-01-08T22:06:56.536510+00:00,2026-01-09T00:07:34.180683+00:00,1.13,0.0,1.67,,A,Create CoC
L0002225,EMP0014,J26-00557,10,WC-PREP,,2026-01-08T08:40:41.879648+00:00,2026-01-08T10:06:02.973895+00:00,1.81,0.37,2.13,,A,
L0002226,EMP0009,J26-00557,20,WC005,22 DMU NLX 2500 old,2026-01-08T10:08:41+00:00,2026-01-08T11:20:41+00:00,1.2,1.2,0.0,,A,Setup & fixture
L0002227,EMP0003,J26-00557,20,WC005,22 DMU NLX 2500 old,2026-01-08T11:20:41+00:00,2026-01-08T11:48:56+00:00,0.41,0.0,0.34,,B,Run production
L0002228,EMP0001,J26-00557,30,WC-INSP,,2026-01-08T15:56:41.485788+00:00,2026-01-08T16:40:18.951596+00:00,1.26,0.0,0.4,INSPECT,C,Pack & label
L0002229,EMP0003,J26-00558,10,WC-PREP,,2026-01-08T05:55:38.625989+00:00,2026-01-08T06:58:33.282888+00:00,1.06,0.38,1.92,,B,Deburr edges
L0002230,EMP0015,J26-00558,20,WC007,24 DOOSAN PUMA 3100L,2026-01-08T10:24:34+00:00,2026-01-08T11:25:10+00:00,1.01,1.01,0.0,,C,Tool touch-off
L0002231,EMP0003,J26-00558,20,WC007,24 DOOSAN PUMA 3100L,2026-01-08T11:25:10+00:00,2026-01-08T11:52:31+00:00,0.34,0.0,0.22,,B,Run production
L0002232,EMP0001,J26-00558,30,WC-INSP,,2026-01-08T17:07:08.165933+00:00,2026-01-08T18:59:44.573291+00:00,1.5,0.0,1.14,INSPECT,C,Pack & label
L0002233,EMP0007,J26-00559,10,WC-PREP,,2026-01-08T06:34:19.326624+00:00,2026-01-08T07:32:45.504947+00:00,1.75,0.1,0.97,,A,Cut stock
L0002234,EMP0013,J26-00559,20,WC001,102 HAAS VF4,2026-01-08T11:15:34+00:00,2026-01-08T11:58:46+00:00,0.72,0.72,0.0,,A,Setup & fixture
L0002235,EMP0012,J26-00559,20,WC001,102 HAAS VF4,2026-01-08T11:58:46+00:00,2026-01-08T15:08:19+00:00,3.34,0.0,2.83,,A,In-process check
L0002236,EMP0009,J26-00559,30,WC-INSP,,2026-01-08T23:43:58.746276+00:00,2026-01-09T00:43:39.024578+00:00,2.1,0.0,0.72,,A,Pack & label
L0002237,EMP0003,J26-00560,10,WC-PREP,,2026-01-08T10:33:08.908097+00:00,2026-01-08T11:44:16.198930+00:00,2.0,0.03,1.46,,B,Prep lot
L0002238,EMP0012,J26-00560,20,WC005,22 DMU NLX 2500 old,2026-01-08T11:53:09+00:00,2026-01-08T12:02:09+00:00,0.15,0.15,0.0,,A,Setup & fixture
L0002239,EMP0015,J26-00560,20,WC005,22 DMU NLX 2500 old,2026-01-08T12:02:09+00:00,2026-01-08T12:24:22+00:00,0.91,0.0,0.37,,C,Run production
L0002240,EMP0009,J26-00560,30,WC-INSP,,2026-01-08T23:15:03.652210+00:00,2026-01-09T01:33:49.365025+00:00,1.35,0.0,2.86,,A,Pack & label
L0002241,EMP0007,J26-00561,10,WC-PREP,,2026-01-08T06:45:27.072952+00:00,2026-01-08T06:47:36.896925+00:00,1.38,0.01,0.81,,A,
L0002242,EMP0007,J26-00561,20,WC007,24 DOOSAN PUMA 3100L,2026-01-08T11:16:17+00:00,2026-01-08T12:09:05+00:00,0.88,0.88,0.0,,A,Program load
L0002243,EMP0001,J26-00561,20,WC007,24 DOOSAN PUMA 3100L,2026-01-08T12:09:05+00:00,2026-01-08T12:29:26+00:00,0.36,0.0,0.1,,C,Run production
L0002244,EMP0001,J26-00561,30,WC-INSP,,2026-01-08T18:29:05.929183+00:00,2026-01-08T20:26:00.753669+00:00,0.96,0.0,0.3,INSPECT,C,Final inspect
L0002245,EMP0005,J26-00562,10,WC-PREP,,2026-01-08T10:32:38.098069+00:00,2026-01-08T11:50:08.365648+00:00,2.21,0.31,1.34,MOVE,B,Prep lot
L0002246,EMP0013,J26-00562,20,WC010,66 DMU NLX 2500,2026-01-08T12:12:11+00:00,2026-01-08T12:21:11+00:00,0.15,0.15,0.0,,A,Setup & fixture
L0002247,EMP0012,J26-00562,20,WC010,66 DMU NLX 2500,2026-01-08T12:21:11+00:00,2026-01-08T12:31:44+00:00,0.66,0.0,0.13,,A,Run production
L0002248,EMP0008,J26-00562,30,WC-INSP,,2026-01-08T23:07:06.321587+00:00,2026-01-09T01:12:20.503193+00:00,0.48,0.0,0.36,INSPECT,A,Final inspect
L0002249,EMP0014,J26-00563,10,WC-PREP,,2026-01-08T11:27:15.889736+00:00,2026-01-08T12:24:26.997017+00:00,1.56,0.37,2.11,,A,
L0002250,EMP0013,J26-00563,20,WC006,23 DOOSAN PUMA 700,2026-01-08T12:07:25+00:00,2026-01-08T12:25:25+00:00,0.3,0.3,0.0,,A,Tool touch-off
L0002251,EMP0007,J26-00563,20,WC006,23 DOOSAN PUMA 700,2026-01-08T12:25:25+00:00,2026-01-08T12:47:25+00:00,0.27,0.0,0.2,,A,Run production
L0002252,EMP0008,J26-00563,30,WC-INSP,,2026-01-08T14:29:44.887995+00:00,2026-01-08T17:10:20.668974+00:00,2.45,0.0,1.81,,A,Pack & label
L0002253,EMP0003,J26-00564,10,WC-PREP,,2026-01-08T10:46:15.040874+00:00,2026-01-08T11:55:02.536135+00:00,1.21,0.05,1.28,,B,
L0002254,EMP0010,J26-00564,20,WC005,22 DMU NLX 2500 old,2026-01-08T11:24:05+00:00,2026-01-08T12:38:29+00:00,1.24,1.24,0.0,,A,Program load
L0002255,EMP0012,J26-00564,20,WC005,22 DMU NLX 2500 old,2026-01-08T12:38:29+00:00,2026-01-08T13:57:27+00:00,1.45,0.0,1.03,,A,Adjust offsets
L0002256,EMP0006,J26-00564,30,WC-INSP,,2026-01-08T21:46:13.853495+00:00,2026-01-09T00:02:05.950355+00:00,2.04,0.0,1.43,,A,Create CoC
L0002257,EMP0006,J26-00565,10,WC-PREP,,2026-01-08T10:35:25.166728+00:00,2026-01-08T12:40:07.377521+00:00,1.59,0.04,1.66,,A,Deburr edges
L0002258,EMP0010,J26-00565,20,WC004,21 DOOSAN PUMA700,2026-01-08T12:09:02+00:00,2026-01-08T12:43:50+00:00,0.58,0.58,0.0,,A,Setup & fixture
L0002259,EMP0012,J26-00565,20,WC004,21 DOOSAN PUMA700,2026-01-08T12:43:50+00:00,2026-01-08T13:31:18+00:00,0.83,0.0,0.61,,A,In-process check
L0002260,EMP0005,J26-00565,30,WC-INSP,,2026-01-08T22:55:22.412268+00:00,2026-01-08T23:12:13.605045+00:00,0.67,0.0,2.13,,B,Final inspect
L0002261,EMP0004,J26-00566,10,WC-PREP,,2026-01-08T07:07:07.630256+00:00,2026-01-08T08:51:53.219141+00:00,1.35,0.34,2.15,,B,Prep lot
L0002262,EMP0009,J26-00566,20,WC010,66 DMU NLX 2500,2026-01-08T11:57:03+00:00,2026-01-08T12:46:51+00:00,0.83,0.83,0.0,,A,Setup & fixture
L0002263,EMP0003,J26-00566,20,WC010,66 DMU NLX 2500,2026-01-08T12:46:51+00:00,2026-01-08T12:56:37+00:00,0.72,0.0,0.13,,B,Run production
L0002264,EMP0006,J26-00566,30,WC-INSP,,2026-01-08T13:52:47.944281+00:00,2026-01-08T15:26:05.556885+00:00,1.72,0.0,1.09,INSPECT,A,Final inspect
L0002265,EMP0001,J26-00567,10,WC-PREP,,2026-01-08T08:04:08.410816+00:00,2026-01-08T08:26:34.540019+00:00,1.34,0.16,2.02,,C,Cut stock
L0002266,EMP0001,J26-00567,20,WC010,66 DMU NLX 2500,2026-01-08T12:14:54+00:00,2026-01-08T13:07:42+00:00,0.88,0.88,0.0,,C,Setup & fixture
L0002267,EMP0002,J26-00567,20,WC010,66 DMU NLX 2500,2026-01-08T13:07:42+00:00,2026-01-08T13:34:14+00:00,0.84,0.0,0.26,,B,Run production
L0002268,EMP0006,J26-00567,30,WC-INSP,,2026-01-08T23:24:14.826836+00:00,2026-01-09T00:39:41.548420+00:00,1.99,0.0,1.47,,A,Final inspect
L0002269,EMP0002,J26-00568,10,WC-PREP,,2026-01-08T11:54:56.845626+00:00,2026-01-08T12:24:03.966225+00:00,0.88,0.38,1.95,,B,
L0002270,EMP0003,J26-00568,20,WC010,66 DMU NLX 2500,2026-01-08T13:37:20+00:00,2026-01-08T13:46:20+00:00,0.15,0.15,0.0,,B,Program load
L0002271,EMP0001,J26-00568,20,WC010,66 DMU NLX 2500,2026-01-08T13:46:20+00:00,2026-01-08T13:56:48+00:00,0.32,0.0,0.13,,C,Run production
L0002272,EMP0012,J26-00568,30,WC-INSP,,2026-01-08T14:19:55.247226+00:00,2026-01-08T15:44:25.269064+00:00,0.36,0.0,1.97,INSPECT,A,Pack & label
L0002273,EMP0014,J26-00569,10,WC-PREP,,2026-01-08T12:16:13.615298+00:00,2026-01-08T14:24:03.616725+00:00,1.41,0.3,1.08,,A,
L0002274,EMP0001,J26-00569,20,WC006,23 DOOSAN PUMA 700,2026-01-08T13:15:50+00:00,2026-01-08T14:01:26+00:00,0.76,0.76,0.0,,C,Setup & fixture
L0002275,EMP0014,J26-00569,20,WC006,23 DOOSAN PUMA 700,2026-01-08T14:01:26+00:00,2026-01-08T15:52:18+00:00,1.39,0.0,1.32,,A,Run production
L0002276,EMP0006,J26-00569,30,WC-INSP,,2026-01-08T18:43:09.318359+00:00,2026-01-08T20:52:44.499609+00:00,2.06,0.0,2.05,,A,Final inspect
L0002277,EMP0009,J26-00570,10,WC-PREP,,2026-01-08T13:19:18.558424+00:00,2026-01-08T13:39:48.257147+00:00,2.28,0.23,1.06,,A,
L0002278,EMP0003,J26-00570,20,WC010,66 DMU NLX 2500,2026-01-08T13:12:41+00:00,2026-01-08T14:12:05+00:00,0.99,0.99,0.0,,B,Setup & fixture
L0002279,EMP0001,J26-00570,20,WC010,66 DMU NLX 2500,2026-01-08T14:12:05+00:00,2026-01-08T14:23:25+00:00,0.31,0.0,0.13,,C,In-process check
L0002280,EMP0003,J26-00570,30,WC-INSP,,2026-01-08T20:08:03.986981+00:00,2026-01-08T22:24:23.262710+00:00,0.44,0.0,1.04,,B,Final inspect
L0002281,EMP0004,J26-00571,10,WC-PREP,,2026-01-08T07:06:23.497207+00:00,2026-01-08T08:04:52.655099+00:00,2.09,0.36,1.92,,B,Prep lot
L0002282,EMP0011,J26-00571,20,WC008,41 DMU NLX2500,2026-01-08T13:56:12+00:00,2026-01-08T14:23:48+00:00,0.46,0.46,0.0,,B,Tool touch-off
L0002283,EMP0002,J26-00571,20,WC008,41 DMU NLX2500,2026-01-08T14:23:48+00:00,2026-01-08T16:06:04+00:00,1.75,0.0,1.42,,B,Adjust offsets
L0002284,EMP0009,J26-00571,30,WC-INSP,,2026-01-08T19:38:59.979927+00:00,2026-01-08T20:30:20.173973+00:00,2.51,0.0,2.17,INSPECT,A,Final inspect
L0002285,EMP0006,J26-00572,10,WC-PREP,,2026-01-08T07:58:54.570083+00:00,2026-01-08T08:41:48.187069+00:00,0.84,0.33,2.09,,A,
L0002286,EMP0015,J26-00572,20,WC005,22 DMU NLX 2500 old,2026-01-08T13:12:27+00:00,2026-01-08T14:25:03+00:00,1.21,1.21,0.0,,C,Setup & fixture
L0002287,EMP0015,J26-00572,20,WC005,22 DMU NLX 2500 old,2026-01-08T14:25:03+00:00,2026-01-08T16:10:21+00:00,1.59,0.0,1.52,,C,In-process check
L0002288,EMP0012,J26-00572,30,WC-INSP,,2026-01-08T23:00:28.496200+00:00,2026-01-09T01:40:21.315862+00:00,1.63,0.0,2.03,,A,Final inspect
L0002289,EMP0014,J26-00573,10,WC-PREP,,2026-01-08T11:43:12.991217+00:00,2026-01-08T12:17:37.711794+00:00,2.27,0.31,0.81,,A,
L0002290,EMP0014,J26-00573,20,WC010,66 DMU NLX 2500,2026-01-08T13:56:57+00:00,2026-01-08T14:34:09+00:00,0.62,0.62,0.0,,A,Setup & fixture
L0002291,EMP0005,J26-00573,20,WC010,66 DMU NLX 2500,2026-01-08T14:34:09+00:00,2026-01-08T18:53:30+00:00,2.57,0.0,2.24,,B,Adjust offsets
L0002292,EMP0001,J26-00573,30,WC-INSP,,2026-01-09T04:02:27.447255+00:00,2026-01-09T04:24:25.669753+00:00,1.71,0.0,2.41,,C,Final inspect
L0002293,EMP0005,J26-00574,10,WC-PREP,,2026-01-08T07:58:06.536677+00:00,2026-01-08T09:28:37.524163+00:00,1.84,0.01,0.84,,B,Cut stock
L0002294,EMP0005,J26-00574,20,WC009,65 DMU NLX 2500,2026-01-08T14:15:24+00:00,2026-01-08T14:34:36+00:00,0.32,0.32,0.0,,B,Tool touch-off
L0002295,EMP0014,J26-00574,20,WC009,65 DMU NLX 2500,2026-01-08T14:34:36+00:00,2026-01-08T15:06:40+00:00,0.6,0.0,0.29,,A,In-process check
L0002296,EMP0015,J26-00574,30,WC-INSP,,2026-01-08T23:44:03.512012+00:00,2026-01-09T00:00:06.564596+00:00,2.39,0.0,2.91,INSPECT,C,Pack & label
L0002297,EMP0008,J26-00575,10,WC-PREP,,2026-01-08T08:10:09.437959+00:00,2026-01-08T08:47:38.865192+00:00,2.0,0.15,1.91,MOVE,A,Prep lot
L0002298,EMP0015,J26-00575,20,WC007,24 DOOSAN PUMA 3100L,2026-01-08T13:54:37+00:00,2026-01-08T14:45:37+00:00,0.85,0.85,0.0,,C,Tool touch-off
L0002299,EMP0001,J26-00575,20,WC007,24 DOOSAN PUMA 3100L,2026-01-08T14:45:37+00:00,2026-01-08T21:21:26+00:00,3.85,0.0,3.59,,C,Run production
L0002300,EMP0009,J26-00575,30,WC-INSP,,2026-01-09T08:09:32.089719+00:00,2026-01-09T08:51:47.916581+00:00,2.29,0.0,2.94,,A,Final inspect
L0002301,EMP0011,J26-00576,10,WC-PREP,,2026-01-08T14:06:37.631711+00:00,2026-01-08T15:29:30.510603+00:00,0.92,0.24,1.73,,B,
L0002302,EMP0015,J26-00576,20,WC009,65 DMU NLX 2500,2026-01-08T14:22:09+00:00,2026-01-08T15:17:21+00:00,0.92,0.92,0.0,,C,Program load
L0002303,EMP0007,J26-00576,20,WC009,65 DMU NLX 2500,2026-01-08T15:17:21+00:00,2026-01-08T17:14:46+00:00,1.4,0.0,0.94,,A,Run production
L0002304,EMP0009,J26-00576,30,WC-INSP,,2026-01-08T22:53:44.161611+00:00,2026-01-08T23:37:11.478714+00:00,1.64,0.0,0.38,,A,Pack & label
L0002305,EMP0005,J26-00577,10,WC-PREP,,2026-01-08T11:22:26.627341+00:00,2026-01-08T12:24:03.943729+00:00,1.96,0.09,1.55,,B,Deburr edges
L0002306,EMP0002,J26-00577,20,WC006,23 DOOSAN PUMA 700,2026-01-08T15:05:17+00:00,2026-01-08T16:07:41+00:00,1.04,1.04,0.0,,B,Tool touch-off
L0002307,EMP0007,J26-00577,20,WC006,23 DOOSAN PUMA 700,2026-01-08T16:07:41+00:00,2026-01-08T16:37:15+00:00,0.87,0.0,0.38,,A,Adjust offsets
L0002308,EMP0012,J26-00577,30,WC-INSP,,2026-01-09T03:57:51.578601+00:00,2026-01-09T05:58:50.266779+00:00,1.91,0.0,2.58,,A,Pack & label
L0002309,EMP0015,J26-00578,10,WC-PREP,,2026-01-08T14:51:28.698832+00:00,2026-01-08T15:38:11.794061+00:00,1.94,0.11,1.99,MATERIAL,C,
L0002310,EMP0014,J26-00578,20,WC005,22 DMU NLX 2500 old,2026-01-08T15:30:59+00:00,2026-01-08T16:26:47+00:00,0.93,0.93,0.0,,A,Setup & fixture
L0002311,EMP0015,J26-00578,20,WC005,22 DMU NLX 2500 old,2026-01-08T16:26:47+00:00,2026-01-08T18:02:43+00:00,1.86,0.0,1.33,,C,Adjust offsets
L0002312,EMP0003,J26-00578,30,WC-INSP,,2026-01-08T21:25:08.686977+00:00,2026-01-08T23:51:41.574636+00:00,0.57,0.0,2.91,,B,Create CoC
L0002313,EMP0005,J26-00579,10,WC-PREP,,2026-01-08T12:53:45.437065+00:00,2026-01-08T14:16:31.935832+00:00,1.74,0.11,1.65,,B,Deburr edges
L0002314,EMP0005,J26-00579,20,WC008,41 DMU NLX2500,2026-01-08T14:41:15+00:00,2026-01-08T16:30:27+00:00,1.82,1.82,0.0,,B,Setup & fixture
L0002315,EMP0012,J26-00579,20,WC008,41 DMU NLX2500,2026-01-08T16:30:27+00:00,2026-01-08T18:03:06+00:00,1.96,0.0,1.42,,A,In-process check
L0002316,EMP0015,J26-00579,30,WC-INSP,,2026-01-09T04:09:10.049635+00:00,2026-01-09T07:01:17.724420+00:00,2.13,0.0,0.48,,C,Pack & label
L0002317,EMP0007,J26-00580,10,WC-PREP,,2026-01-08T14:37:58.215839+00:00,2026-01-08T14:49:58.044084+00:00,1.83,0.02,1.18,,A,Cut stock
L0002318,EMP0005,J26-00580,20,WC006,23 DOOSAN PUMA 700,2026-01-08T15:53:40+00:00,2026-01-08T16:56:04+00:00,1.04,1.04,0.0,,B,Program load
L0002319,EMP0006,J26-00580,20,WC006,23 DOOSAN PUMA 700,2026-01-08T16:56:04+00:00,2026-01-08T21:42:42+00:00,3.2,0.0,3.1,,A,In-process check
L0002320,EMP0012,J26-00580,30,WC-INSP,,2026-01-09T04:24:18.107784+00:00,2026-01-09T06:34:10.736542+00:00,2.72,0.0,2.93,,A,Final inspect
L0002321,EMP0014,J26-00581,10,WC-PREP,,2026-01-08T12:21:54.092154+00:00,2026-01-08T13:06:47.725243+00:00,1.81,0.34,0.97,,A,
