JobNum,OperSeq,WorkCenterID,OperationDesc,StdSetupHrs,StdRunHrsPerUnit,PlannedStart,PlannedEnd,ActualStart,ActualEnd,Machine,QtyComplete,QtyScrap,SetupHrs,RunHrs,MoveHrs,QueueHrs,Status,SMKO_ClusterID
J26-00495,20,WC006,CNC Machining,1.15,0.0194,2026-01-07T13:43:54.787807+00:00,2026-01-07T14:30:47.783548+00:00,2026-01-07T19:59:23+00:00,2026-01-07T20:28:36+00:00,23 DOOSAN PUMA 700,19,1,0.16,0.38,0.3,4.85,Complete,551
J26-00495,30,WC-INSP,Inspection & Pack,0.0,0.0055,2026-01-07T14:30:47.783548+00:00,2026-01-07T18:22:59.660279+00:00,2026-01-08T03:06:09.045004+00:00,2026-01-08T03:18:26.231722+00:00,,19,0,0.0,1.59,0.19,0.89,Complete,
J26-00496,10,WC-PREP,Material Prep / Cut,0.24,0.0088,2026-01-07T14:02:26.257080+00:00,2026-01-07T15:55:13.882290+00:00,2026-01-07T14:03:00.280053+00:00,2026-01-07T16:13:07.425623+00:00,,32,2,0.17,1.99,0.1,0.79,Complete,
J26-00496,20,WC007,CNC Machining,0.35,0.0386,2026-01-07T15:02:26.257080+00:00,2026-01-07T16:06:38.368667+00:00,2026-01-07T20:10:04+00:00,2026-01-07T21:26:20+00:00,24 DOOSAN PUMA 3100L,32,0,1.35,1.18,0.34,3.63,Complete,764
J26-00496,30,WC-INSP,Inspection & Pack,0.0,0.0021,2026-01-07T16:06:38.368667+00:00,2026-01-07T17:38:49.333050+00:00,2026-01-08T06:08:28.309202+00:00,2026-01-08T06:58:54.947901+00:00,,32,0,0.0,2.6,0.07,1.69,Complete,
J26-00497,10,WC-PREP,Material Prep / Cut,0.13,0.0085,2026-01-07T16:02:24.608147+00:00,2026-01-07T17:59:57.480788+00:00,2026-01-07T16:41:04.482298+00:00,2026-01-07T18:07:05.000891+00:00,,21,0,0.29,1.83,0.11,0.24,Complete,
J26-00497,20,WC004,CNC Machining,0.86,0.0197,2026-01-07T17:02:24.608147+00:00,2026-01-07T18:05:07.183007+00:00,2026-01-07T20:15:13+00:00,2026-01-07T20:44:24+00:00,21 DOOSAN PUMA700,21,0,1.34,0.48,0.2,0.87,Complete,319
J26-00497,30,WC-INSP,Inspection & Pack,0.0,0.0071,2026-01-07T18:05:07.183007+00:00,2026-01-07T22:47:01.282014+00:00,2026-01-08T06:52:25.827355+00:00,2026-01-08T08:52:50.108222+00:00,,21,0,0.0,3.08,0.19,1.86,Complete,
J26-00498,10,WC-PREP,Material Prep / Cut,0.2,0.0096,2026-01-07T13:04:35.986935+00:00,2026-01-07T14:40:33.157249+00:00,2026-01-07T13:33:39.233274+00:00,2026-01-07T15:07:52.775970+00:00,,9,0,0.16,0.74,0.12,0.79,Complete,
J26-00498,20,WC003,CNC Machining,1.09,0.0603,2026-01-07T14:04:35.986935+00:00,2026-01-07T15:12:56.464770+00:00,2026-01-07T20:17:16+00:00,2026-01-07T21:03:01+00:00,104 DOOSAN DNM6700,9,0,1.19,0.62,0.21,4.57,Complete,238
J26-00498,30,WC-INSP,Inspection & Pack,0.0,0.005,2026-01-07T15:12:56.464770+00:00,2026-01-07T20:02:38.360323+00:00,2026-01-08T01:21:21.067429+00:00,2026-01-08T03:33:46.391564+00:00,,9,0,0.0,2.9,0.16,1.91,Complete,
J26-00499,10,WC-PREP,Material Prep / Cut,0.14,0.0056,2026-01-07T16:17:09.890394+00:00,2026-01-07T18:06:56.048317+00:00,2026-01-07T16:38:36.911082+00:00,2026-01-07T18:09:46.098902+00:00,,17,0,0.31,0.87,0.12,0.85,Complete,
J26-00499,20,WC005,CNC Machining,0.44,0.0272,2026-01-07T17:17:09.890394+00:00,2026-01-07T17:52:15.682298+00:00,2026-01-07T20:19:07+00:00,2026-01-07T20:56:44+00:00,22 DMU NLX 2500 old,17,0,1.31,0.48,0.35,0.36,Complete,439
J26-00499,30,WC-INSP,Inspection & Pack,0.0,0.0051,2026-01-07T17:52:15.682298+00:00,2026-01-07T20:32:54.980852+00:00,2026-01-08T04:34:13.426185+00:00,2026-01-08T05:39:35.439060+00:00,,17,0,0.0,0.48,0.11,0.34,Complete,
J26-00500,10,WC-PREP,Material Prep / Cut,0.16,0.0082,2026-01-07T15:22:17.471510+00:00,2026-01-07T16:12:26.809117+00:00,2026-01-07T15:51:28.697241+00:00,2026-01-07T16:49:09.415314+00:00,,10,0,0.09,1.14,0.19,0.95,Complete,
J26-00500,20,WC008,CNC Machining,1.4,0.0567,2026-01-07T16:22:17.471510+00:00,2026-01-07T17:54:28.860024+00:00,2026-01-07T20:21:46+00:00,2026-01-07T21:03:05+00:00,41 DMU NLX2500,10,0,0.56,0.56,0.32,1.72,Complete,875
J26-00500,30,WC-INSP,Inspection & Pack,0.0,0.0057,2026-01-07T17:54:28.860024+00:00,2026-01-07T20:27:31.513981+00:00,2026-01-08T06:17:43.520457+00:00,2026-01-08T07:43:40.580022+00:00,,10,0,0.0,0.74,0.14,1.73,Complete,
J26-00501,10,WC-PREP,Material Prep / Cut,0.32,0.0094,2026-01-07T19:30:40.613413+00:00,2026-01-07T21:13:12.000124+00:00,2026-01-07T19:45:20.366732+00:00,2026-01-07T21:19:30.101157+00:00,,14,0,0.31,1.16,0.08,0.04,Complete,
J26-00501,20,WC006,CNC Machining,1.34,0.0378,2026-01-07T20:30:40.613413+00:00,2026-01-07T21:53:13.621235+00:00,2026-01-07T20:40:56+00:00,2026-01-07T21:33:27+00:00,23 DOOSAN PUMA 700,14,0,1.25,0.58,0.06,2.05,Complete,552
J26-00501,30,WC-INSP,Inspection & Pack,0.0,0.0072,2026-01-07T21:53:13.621235+00:00,2026-01-08T00:56:43.779982+00:00,2026-01-07T21:48:00.999146+00:00,2026-01-08T00:01:16.289579+00:00,,14,0,0.0,0.85,0.09,1.76,Complete,
J26-00502,10,WC-PREP,Material Prep / Cut,0.17,0.0035,2026-01-07T15:38:54.433008+00:00,2026-01-07T16:58:39.634289+00:00,2026-01-07T16:17:53.554885+00:00,2026-01-07T17:42:10.136138+00:00,,18,0,0.25,1.15,0.05,0.8,Complete,
J26-00502,20,WC003,CNC Machining,0.33,0.0339,2026-01-07T16:38:54.433008+00:00,2026-01-07T16:49:38.476738+00:00,2026-01-07T21:14:39+00:00,2026-01-07T21:55:33+00:00,104 DOOSAN DNM6700,18,0,0.4,0.62,0.11,0.58,Complete,239
J26-00502,30,WC-INSP,Inspection & Pack,0.0,0.0013,2026-01-07T16:49:38.476738+00:00,2026-01-07T19:08:12.379278+00:00,2026-01-08T03:31:45.598497+00:00,2026-01-08T05:22:53.892702+00:00,,18,0,0.0,0.29,0.03,0.42,Complete,
J26-00503,10,WC-PREP,Material Prep / Cut,0.36,0.0087,2026-01-07T18:10:55.358517+00:00,2026-01-07T19:06:44.055862+00:00,2026-01-07T18:18:48.308132+00:00,2026-01-07T20:00:59.414573+00:00,,12,0,0.29,1.85,0.15,0.6,Complete,
J26-00503,20,WC001,CNC Machining,1.21,0.065,2026-01-07T19:10:55.358517+00:00,2026-01-07T20:46:21.962749+00:00,2026-01-07T21:34:32+00:00,2026-01-07T22:29:54+00:00,102 HAAS VF4,12,0,0.76,0.92,0.1,2.17,Complete,59
J26-00503,30,WC-INSP,Inspection & Pack,0.0,0.0025,2026-01-07T20:46:21.962749+00:00,2026-01-08T01:09:36.659141+00:00,2026-01-08T08:48:42.921608+00:00,2026-01-08T11:38:25.907311+00:00,,12,0,0.0,3.11,0.12,0.02,Complete,
J26-00504,10,WC-PREP,Material Prep / Cut,0.18,0.007,2026-01-07T18:17:49.786197+00:00,2026-01-07T19:52:40.228348+00:00,2026-01-07T18:18:56.156554+00:00,2026-01-07T20:30:23.126416+00:00,,9,1,0.09,1.78,0.09,1.06,Complete,
J26-00504,20,WC004,CNC Machining,1.13,0.0292,2026-01-07T19:17:49.786197+00:00,2026-01-07T20:18:14.412880+00:00,2026-01-07T21:51:33+00:00,2026-01-07T22:10:11+00:00,21 DOOSAN PUMA700,9,0,0.87,0.3,0.28,1.11,Complete,320
J26-00504,30,WC-INSP,Inspection & Pack,0.0,0.0037,2026-01-07T20:18:14.412880+00:00,2026-01-08T00:00:00.899492+00:00,2026-01-08T05:20:06.925730+00:00,2026-01-08T07:56:27.348777+00:00,,9,0,0.0,0.97,0.18,1.69,Complete,
J26-00505,10,WC-PREP,Material Prep / Cut,0.16,0.0049,2026-01-07T15:35:48.032327+00:00,2026-01-07T17:21:41.435950+00:00,2026-01-07T16:19:53.519797+00:00,2026-01-07T18:20:41.022783+00:00,,172,0,0.03,0.81,0.12,0.66,Complete,
J26-00505,20,WC005,CNC Machining,0.48,0.0131,2026-01-07T16:35:48.032327+00:00,2026-01-07T19:18:26.261634+00:00,2026-01-07T21:54:31+00:00,2026-01-08T01:12:25+00:00,22 DMU NLX 2500 old,172,5,1.13,2.55,0.13,5.1,Complete,440
J26-00505,30,WC-INSP,Inspection & Pack,0.0,0.0045,2026-01-07T19:18:26.261634+00:00,2026-01-07T20:04:32.789652+00:00,2026-01-08T02:19:43.289384+00:00,2026-01-08T02:38:45.386350+00:00,,172,0,0.0,2.89,0.05,2.12,Complete,
J26-00506,10,WC-PREP,Material Prep / Cut,0.29,0.0071,2026-01-07T14:39:24.106423+00:00,2026-01-07T15:51:37.111620+00:00,2026-01-07T15:05:44.292834+00:00,2026-01-07T16:02:16.961777+00:00,,26,0,0.14,1.11,0.02,1.22,Complete,
J26-00506,20,WC009,CNC Machining,1.61,0.0528,2026-01-07T15:39:24.106423+00:00,2026-01-07T18:12:51.019932+00:00,2026-01-07T21:55:14+00:00,2026-01-08T01:36:45+00:00,65 DMU NLX 2500,26,1,0.9,1.44,0.14,5.48,Complete,1037
J26-00506,30,WC-INSP,Inspection & Pack,0.0,0.0044,2026-01-07T18:12:51.019932+00:00,2026-01-07T19:33:54.915189+00:00,2026-01-08T03:27:55.516659+00:00,2026-01-08T03:49:29.421025+00:00,,26,0,0.0,0.23,0.08,2.78,Complete,
J26-00507,10,WC-PREP,Material Prep / Cut,0.31,0.0062,2026-01-07T19:09:15.101125+00:00,2026-01-07T20:49:24.249803+00:00,2026-01-07T19:38:29.739224+00:00,2026-01-07T21:41:59.452687+00:00,,62,0,0.31,0.6,0.21,1.13,Complete,
J26-00507,20,WC008,CNC Machining,0.38,0.0447,2026-01-07T20:09:15.101125+00:00,2026-01-07T22:58:43.335122+00:00,2026-01-07T21:56:22+00:00,2026-01-08T01:13:29+00:00,41 DMU NLX2500,62,0,1.36,2.83,0.22,5.62,Complete,876
J26-00507,30,WC-INSP,Inspection & Pack,0.0,0.0069,2026-01-07T22:58:43.335122+00:00,2026-01-08T03:16:09.587770+00:00,2026-01-08T02:34:27.550034+00:00,2026-01-08T03:08:26.230011+00:00,,62,0,0.0,3.09,0.14,2.95,Complete,
J26-00508,10,WC-PREP,Material Prep / Cut,0.32,0.0071,2026-01-07T15:11:58.517494+00:00,2026-01-07T16:44:29.178521+00:00,2026-01-07T15:47:48.469115+00:00,2026-01-07T17:11:24.728519+00:00,,10,0,0.22,0.8,0.12,0.03,Complete,
J26-00508,20,WC006,CNC Machining,1.11,0.0658,2026-01-07T16:11:58.517494+00:00,2026-01-07T17:21:28.354589+00:00,2026-01-07T22:00:22+00:00,2026-01-07T22:58:36+00:00,23 DOOSAN PUMA 700,10,0,0.69,0.68,0.15,4.85,Complete,554
J26-00508,30,WC-INSP,Inspection & Pack,0.0,0.0043,2026-01-07T17:21:28.354589+00:00,2026-01-07T19:10:09.871281+00:00,2026-01-08T05:29:21.606252+00:00,2026-01-08T05:43:00.395563+00:00,,10,0,0.0,1.41,0.19,0.12,Complete,
J26-00509,10,WC-PREP,Material Prep / Cut,0.31,0.0097,2026-01-07T16:16:46.932264+00:00,2026-01-07T17:08:47.355761+00:00,2026-01-07T16:20:06.861771+00:00,2026-01-07T17:24:39.571617+00:00,,36,0,0.35,0.64,0.09,0.82,Complete,
J26-00509,20,WC003,CNC Machining,1.41,0.0292,2026-01-07T17:16:46.932264+00:00,2026-01-07T19:17:47.822625+00:00,2026-01-07T22:06:54+00:00,2026-01-07T23:24:13+00:00,104 DOOSAN DNM6700,36,0,1.28,1.16,0.16,3.21,Complete,240
J26-00509,30,WC-INSP,Inspection & Pack,0.0,0.0027,2026-01-07T19:17:47.822625+00:00,2026-01-07T22:59:39.529525+00:00,2026-01-08T10:59:20.961642+00:00,2026-01-08T12:01:18.367947+00:00,,36,0,0.0,1.44,0.04,2.34,Complete,
J26-00510,10,WC-PREP,Material Prep / Cut,0.38,0.0087,2026-01-07T15:26:16.558174+00:00,2026-01-07T16:36:05.109769+00:00,2026-01-07T16:10:54.360318+00:00,2026-01-07T17:13:28.247216+00:00,,18,0,0.22,0.79,0.11,1.34,Complete,
J26-00510,20,WC007,CNC Machining,0.57,0.0628,2026-01-07T16:26:16.558174+00:00,2026-01-07T17:48:18.066592+00:00,2026-01-07T22:08:47+00:00,2026-01-07T23:32:51+00:00,24 DOOSAN PUMA 3100L,18,0,0.99,1.21,0.02,3.55,Complete,765
J26-00510,30,WC-INSP,Inspection & Pack,0.0,0.0072,2026-01-07T17:48:18.066592+00:00,2026-01-07T22:08:49.989060+00:00,2026-01-08T04:01:02.310204+00:00,2026-01-08T05:18:00.170987+00:00,,18,0,0.0,1.02,0.1,1.22,Complete,
J26-00511,10,WC-PREP,Material Prep / Cut,0.21,0.0083,2026-01-07T18:16:46.039588+00:00,2026-01-07T19:09:01.094814+00:00,2026-01-07T18:41:36.349736+00:00,2026-01-07T20:06:12.524278+00:00,,18,0,0.33,1.7,0.27,1.44,Complete,
J26-00511,20,WC001,CNC Machining,1.43,0.0492,2026-01-07T19:16:46.039588+00:00,2026-01-07T21:27:51.767079+00:00,2026-01-07T23:17:11+00:00,2026-01-08T00:12:31+00:00,102 HAAS VF4,18,0,0.4,0.92,0.33,0.07,Complete,60
J26-00511,30,WC-INSP,Inspection & Pack,0.0,0.003,2026-01-07T21:27:51.767079+00:00,2026-01-08T02:19:30.833923+00:00,2026-01-08T09:53:32.423809+00:00,2026-01-08T10:28:15.663152+00:00,,18,0,0.0,1.25,0.02,2.56,Complete,
J26-00512,10,WC-PREP,Material Prep / Cut,0.27,0.0065,2026-01-07T19:39:18.603469+00:00,2026-01-07T20:38:14.170567+00:00,2026-01-07T19:44:40.101719+00:00,2026-01-07T20:40:18.140058+00:00,,5,0,0.29,0.46,0.04,1.34,Complete,
J26-00512,20,WC007,CNC Machining,1.52,0.0614,2026-01-07T20:39:18.603469+00:00,2026-01-07T22:01:40.346762+00:00,2026-01-07T23:43:24+00:00,2026-01-08T00:11:32+00:00,24 DOOSAN PUMA 3100L,5,0,1.44,0.4,0.31,5.98,Complete,766
J26-00512,30,WC-INSP,Inspection & Pack,0.0,0.0027,2026-01-07T22:01:40.346762+00:00,2026-01-08T01:19:49.709005+00:00,2026-01-08T03:14:24.257806+00:00,2026-01-08T04:48:21.311934+00:00,,5,0,0.0,0.58,0.01,2.08,Complete,
J26-00513,10,WC-PREP,Material Prep / Cut,0.34,0.0064,2026-01-07T20:05:15.661440+00:00,2026-01-07T21:29:25.034564+00:00,2026-01-07T20:12:59.700813+00:00,2026-01-07T22:28:11.011146+00:00,,7,0,0.36,0.7,0.11,0.66,Complete,
J26-00513,20,WC003,CNC Machining,0.63,0.0569,2026-01-07T21:05:15.661440+00:00,2026-01-07T21:27:55.633027+00:00,2026-01-07T23:46:18+00:00,2026-01-08T00:18:23+00:00,104 DOOSAN DNM6700,7,0,0.63,0.51,0.0,4.09,Complete,241
J26-00513,30,WC-INSP,Inspection & Pack,0.0,0.0066,2026-01-07T21:27:55.633027+00:00,2026-01-07T23:56:39.152154+00:00,2026-01-08T05:14:16.205649+00:00,2026-01-08T07:33:27.352233+00:00,,7,0,0.0,2.72,0.19,1.75,Complete,
J26-00514,10,WC-PREP,Material Prep / Cut,0.16,0.0093,2026-01-07T21:41:12.875738+00:00,2026-01-07T22:53:58.497293+00:00,2026-01-07T21:49:44.470712+00:00,2026-01-07T22:56:52.820908+00:00,,27,0,0.29,2.05,0.19,1.43,Complete,
J26-00514,20,WC003,CNC Machining,0.97,0.0253,2026-01-07T22:41:12.875738+00:00,2026-01-07T23:52:00.438262+00:00,2026-01-08T00:29:59+00:00,2026-01-08T01:23:14+00:00,104 DOOSAN DNM6700,27,1,1.25,0.68,0.04,0.36,Complete,242
J26-00514,30,WC-INSP,Inspection & Pack,0.0,0.0045,2026-01-07T23:52:00.438262+00:00,2026-01-08T00:35:54.984922+00:00,2026-01-08T08:38:15.092272+00:00,2026-01-08T11:32:33.544803+00:00,,27,0,0.0,0.93,0.07,0.13,Complete,
J26-00515,10,WC-PREP,Material Prep / Cut,0.24,0.0075,2026-01-07T23:39:17.851251+00:00,2026-01-08T00:19:11.709324+00:00,2026-01-08T00:17:00.349123+00:00,2026-01-08T01:16:46.759732+00:00,,7,0,0.21,0.33,0.02,0.23,Complete,
J26-00515,20,WC005,CNC Machining,1.66,0.0453,2026-01-08T00:39:17.851251+00:00,2026-01-08T01:58:14.772733+00:00,2026-01-08T01:22:45+00:00,2026-01-08T01:44:58+00:00,22 DMU NLX 2500 old,7,0,0.75,0.37,0.13,3.82,Complete,441
J26-00515,30,WC-INSP,Inspection & Pack,0.0,0.0043,2026-01-08T01:58:14.772733+00:00,2026-01-08T03:43:14.114540+00:00,2026-01-08T08:10:38.732663+00:00,2026-01-08T10:02:46.117918+00:00,,7,1,0.0,0.46,0.19,0.93,Complete,
J26-00516,10,WC-PREP,Material Prep / Cut,0.28,0.009,2026-01-07T17:30:42.371842+00:00,2026-01-07T17:49:39.630366+00:00,2026-01-07T17:39:05.401212+00:00,2026-01-07T18:25:03.613415+00:00,,8,0,0.33,0.82,0.3,1.38,Complete,
J26-00516,20,WC008,CNC Machining,0.79,0.0322,2026-01-07T18:30:42.371842+00:00,2026-01-07T18:58:46.124308+00:00,2026-01-08T01:24:41+00:00,2026-01-08T01:45:32+00:00,41 DMU NLX2500,8,0,0.56,0.26,0.29,2.98,Complete,877
J26-00516,30,WC-INSP,Inspection & Pack,0.0,0.0032,2026-01-07T18:58:46.124308+00:00,2026-01-07T19:36:01.845803+00:00,2026-01-08T10:57:28.649632+00:00,2026-01-08T11:31:25.188831+00:00,,8,0,0.0,2.62,0.19,2.06,Complete,
J26-00517,10,WC-PREP,Material Prep / Cut,0.38,0.0065,2026-01-08T02:49:47.994754+00:00,2026-01-08T03:56:40.037311+00:00,2026-01-08T03:19:50.412429+00:00,2026-01-08T04:03:26.419058+00:00,,13,0,0.19,2.11,0.11,1.32,Complete,
J26-00517,20,WC005,CNC Machining,1.11,0.0569,2026-01-08T03:49:47.994754+00:00,2026-01-08T05:11:05.972422+00:00,2026-01-08T05:05:03+00:00,2026-01-08T06:06:12+00:00,22 DMU NLX 2500 old,13,0,0.91,0.85,0.24,5.16,Complete,442
J26-00517,30,WC-INSP,Inspection & Pack,0.0,0.0025,2026-01-08T05:11:05.972422+00:00,2026-01-08T09:57:35.423049+00:00,2026-01-08T06:08:35.281630+00:00,2026-01-08T06:52:29.792835+00:00,,13,0,0.0,0.31,0.11,1.59,Complete,
J26-00518,10,WC-PREP,Material Prep / Cut,0.21,0.0084,2026-01-08T01:47:58.330506+00:00,2026-01-08T02:37:21.197544+00:00,2026-01-08T01:56:34.716067+00:00,2026-01-08T03:20:52.512094+00:00,,8,0,0.4,1.78,0.29,0.51,Complete,
J26-00518,20,WC010,CNC Machining,0.24,0.0322,2026-01-08T02:47:58.330506+00:00,2026-01-08T02:38:29.763441+00:00,2026-01-08T05:07:42+00:00,2026-01-08T05:46:40+00:00,66 DMU NLX 2500,8,0,0.43,0.27,0.05,3.04,Complete,1181
J26-00518,30,WC-INSP,Inspection & Pack,0.0,0.0029,2026-01-08T02:38:29.763441+00:00,2026-01-08T05:21:04.728282+00:00,2026-01-08T07:16:07.145271+00:00,2026-01-08T08:50:51.058456+00:00,,8,0,0.0,1.07,0.2,0.69,Complete,
J26-00519,10,WC-PREP,Material Prep / Cut,0.2,0.0052,2026-01-08T02:07:55.391076+00:00,2026-01-08T02:55:44.523047+00:00,2026-01-08T02:16:24.592172+00:00,2026-01-08T03:37:12.283409+00:00,,16,0,0.13,0.81,0.14,1.16,Complete,
J26-00519,20,WC007,CNC Machining,1.27,0.0406,2026-01-08T03:07:55.391076+00:00,2026-01-08T04:53:08.614021+00:00,2026-01-08T05:11:47+00:00,2026-01-08T05:58:43+00:00,24 DOOSAN PUMA 3100L,16,0,0.97,0.78,0.25,1.68,Complete,767
J26-00519,30,WC-INSP,Inspection & Pack,0.0,0.0066,2026-01-08T04:53:08.614021+00:00,2026-01-08T08:53:48.300559+00:00,2026-01-08T14:47:48.744891+00:00,2026-01-08T15:06:25.513264+00:00,,16,0,0.0,0.49,0.2,2.27,Complete,
J26-00520,10,WC-PREP,Material Prep / Cut,0.21,0.0072,2026-01-08T03:10:52.052778+00:00,2026-01-08T04:13:50.239805+00:00,2026-01-08T03:32:01.376146+00:00,2026-01-08T05:11:38.690988+00:00,,76,0,0.3,0.79,0.15,0.83,Complete,
J26-00520,20,WC008,CNC Machining,0.77,0.0167,2026-01-08T04:10:52.052778+00:00,2026-01-08T05:55:40.226501+00:00,2026-01-08T05:14:08+00:00,2026-01-08T07:01:24+00:00,41 DMU NLX2500,76,1,0.99,1.41,0.13,2.83,Complete,878
J26-00520,30,WC-INSP,Inspection & Pack,0.0,0.0025,2026-01-08T05:55:40.226501+00:00,2026-01-08T09:34:41.266095+00:00,2026-01-08T10:22:28.837157+00:00,2026-01-08T10:35:29.325036+00:00,,76,0,0.0,1.04,0.08,0.11,Complete,
J26-00521,10,WC-PREP,Material Prep / Cut,0.38,0.0083,2026-01-07T23:19:55.778419+00:00,2026-01-07T23:55:55.567751+00:00,2026-01-07T23:58:29.177399+00:00,2026-01-08T00:04:33.459456+00:00,,10,0,0.12,0.42,0.03,0.21,Complete,
J26-00521,20,WC004,CNC Machining,0.93,0.0258,2026-01-08T00:19:55.778419+00:00,2026-01-08T01:14:47.169669+00:00,2026-01-08T05:24:08+00:00,2026-01-08T05:42:11+00:00,21 DOOSAN PUMA700,10,0,0.83,0.3,0.26,5.75,Complete,321
J26-00521,30,WC-INSP,Inspection & Pack,0.0,0.0076,2026-01-08T01:14:47.169669+00:00,2026-01-08T03:41:29.876841+00:00,2026-01-08T16:30:02.477414+00:00,2026-01-08T17:56:04.559707+00:00,,10,0,0.0,0.98,0.13,1.61,Complete,
J26-00522,10,WC-PREP,Material Prep / Cut,0.36,0.0066,2026-01-08T01:19:36.162766+00:00,2026-01-08T02:43:21.883354+00:00,2026-01-08T01:55:07.818642+00:00,2026-01-08T03:08:13.911223+00:00,,4,0,0.02,2.17,0.24,1.3,Complete,
J26-00522,20,WC006,CNC Machining,1.34,0.0603,2026-01-08T02:19:36.162766+00:00,2026-01-08T03:12:18.784443+00:00,2026-01-08T05:27:16+00:00,2026-01-08T05:50:18+00:00,23 DOOSAN PUMA 700,4,0,0.46,0.3,0.28,1.12,Complete,555
J26-00522,30,WC-INSP,Inspection & Pack,0.0,0.0038,2026-01-08T03:12:18.784443+00:00,2026-01-08T04:53:33.395435+00:00,2026-01-08T06:12:38.428712+00:00,2026-01-08T08:49:54.167318+00:00,,4,0,0.0,1.46,0.13,1.45,Complete,
J26-00523,10,WC-PREP,Material Prep / Cut,0.26,0.008,2026-01-08T02:57:04.991333+00:00,2026-01-08T03:35:35.791068+00:00,2026-01-08T03:07:55.614477+00:00,2026-01-08T04:31:02.922933+00:00,,39,1,0.1,2.18,0.2,0.43,Complete,
J26-00523,20,WC009,CNC Machining,0.77,0.05,2026-01-08T03:57:04.991333+00:00,2026-01-08T06:45:42.988906+00:00,2026-01-08T05:29:21+00:00,2026-01-08T09:32:19+00:00,65 DMU NLX 2500,39,1,1.26,2.31,0.24,4.27,Complete,1038
J26-00523,30,WC-INSP,Inspection & Pack,0.0,0.007,2026-01-08T06:45:42.988906+00:00,2026-01-08T10:37:03.998819+00:00,2026-01-08T12:45:30.237824+00:00,2026-01-08T15:41:58.411519+00:00,,39,0,0.0,1.97,0.14,2.56,Complete,
J26-00524,10,WC-PREP,Material Prep / Cut,0.23,0.0054,2026-01-08T03:19:44.019757+00:00,2026-01-08T03:55:55.674769+00:00,2026-01-08T03:53:55.923254+00:00,2026-01-08T04:46:11.254030+00:00,,31,0,0.23,1.75,0.24,0.22,Complete,
J26-00524,20,WC001,CNC Machining,0.79,0.0278,2026-01-08T04:19:44.019757+00:00,2026-01-08T05:24:30.252245+00:00,2026-01-08T05:32:15+00:00,2026-01-08T06:31:26+00:00,102 HAAS VF4,31,1,1.3,0.93,0.21,5.15,Complete,61
J26-00524,30,WC-INSP,Inspection & Pack,0.0,0.0066,2026-01-08T05:24:30.252245+00:00,2026-01-08T06:18:37.228488+00:00,2026-01-08T10:20:46.002508+00:00,2026-01-08T11:44:11.180849+00:00,,31,0,0.0,1.13,0.0,0.7,Complete,
J26-00525,10,WC-PREP,Material Prep / Cut,0.21,0.0074,2026-01-08T00:02:01.648680+00:00,2026-01-08T01:36:16.001289+00:00,2026-01-08T00:04:23.910158+00:00,2026-01-08T02:31:30.535670+00:00,,264,0,0.06,0.72,0.19,1.38,Complete,
J26-00525,20,WC002,CNC Machining,1.48,0.0125,2026-01-08T01:02:01.648680+00:00,2026-01-08T05:35:20.508427+00:00,2026-01-08T05:43:20+00:00,2026-01-08T10:06:40+00:00,103 HAAS VF4,264,7,0.5,3.46,0.1,2.3,Complete,165
J26-00525,30,WC-INSP,Inspection & Pack,0.0,0.0011,2026-01-08T05:35:20.508427+00:00,2026-01-08T06:16:25.692491+00:00,2026-01-08T13:32:35.964762+00:00,2026-01-08T14:43:29.721950+00:00,,264,0,0.0,2.25,0.07,2.66,Complete,
J26-00526,10,WC-PREP,Material Prep / Cut,0.23,0.0046,2026-01-07T22:46:38.405283+00:00,2026-01-08T00:25:57.371280+00:00,2026-01-07T23:19:53.987531+00:00,2026-01-08T01:02:48.957628+00:00,,78,0,0.03,0.91,0.1,0.49,Complete,
J26-00526,20,WC004,CNC Machining,0.64,0.0125,2026-01-07T23:46:38.405283+00:00,2026-01-08T00:42:26.764432+00:00,2026-01-08T05:53:53+00:00,2026-01-08T07:21:28+00:00,21 DOOSAN PUMA700,78,1,0.15,1.16,0.2,1.7,Complete,322
J26-00526,30,WC-INSP,Inspection & Pack,0.0,0.0061,2026-01-08T00:42:26.764432+00:00,2026-01-08T03:55:23.477322+00:00,2026-01-08T12:41:25.371956+00:00,2026-01-08T13:55:12.570095+00:00,,78,0,0.0,0.83,0.07,0.06,Complete,
J26-00527,10,WC-PREP,Material Prep / Cut,0.28,0.0041,2026-01-08T01:13:55.706877+00:00,2026-01-08T02:34:03.147444+00:00,2026-01-08T01:46:39.093276+00:00,2026-01-08T03:20:28.252003+00:00,,2,1,0.23,1.78,0.23,0.39,Complete,
J26-00527,20,WC010,CNC Machining,1.36,0.0453,2026-01-08T02:13:55.706877+00:00,2026-01-08T03:24:02.090948+00:00,2026-01-08T05:57:48+00:00,2026-01-08T06:07:08+00:00,66 DMU NLX 2500,2,0,0.71,0.13,0.01,1.78,Complete,1182
J26-00527,30,WC-INSP,Inspection & Pack,0.0,0.0019,2026-01-08T03:24:02.090948+00:00,2026-01-08T05:59:06.526067+00:00,2026-01-08T11:48:19.740128+00:00,2026-01-08T12:18:29.078624+00:00,,2,0,0.0,2.7,0.11,1.42,Complete,
